"iso_code","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.418756243579025,,
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.60241332818169,,
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-1.13463944376783,,
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-0.66316227262277,,
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-0.236540633790601,,
"AUS","Australia","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.280145489480078,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,105.499237849321,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,105.380862505864,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,103.899302071832,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,100.262414430804,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,101.298374243824,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,103.055704507723,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,103.700388069052,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,104.028183657624,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,104.479775668925,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,104.466993356883,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,104.478905046633,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-1.38814321680836,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.31336122226217,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-2.52851897410763,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-5.79160670650472,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-4.67969012012244,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-2.88639702532334,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-2.1598651797971,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-1.76039185102216,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-1.26432889366744,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-1.21334847334455,,
"AUT","Austria","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-1.13932359296078,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,104.091978148183,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,104.047904025771,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,101.751003991976,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,96.2360115498247,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,98.8346592791996,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,101.146048378719,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,102.846012467242,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,103.934332277903,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.174898010945183,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.113076527355762,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-2.11885936070012,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-7.43181551846138,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-4.92342024088624,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-2.67475638816424,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-1.00633874406485,,
"BEL","Belgium","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.0583808468468926,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,107.426105783962,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,107.888424490861,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,106.040302860408,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,105.181776044231,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,106.549105496896,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,108.101058352754,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,108.849146996578,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,109.616618175326,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,110.055330605683,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,110.456046945872,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,110.975533429476,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,1.39555448054278,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,1.79269338746323,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-0.0337642943240385,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-0.93471774562923,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,0.263203475338365,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,1.6508562059407,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,2.30044193110875,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,2.97415862264179,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,3.32060713055396,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,3.59084316880186,,
"CAN","Canada","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,3.90895138265529,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,111.123674065588,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,110.765816022128,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,107.906480791254,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,97.5230270553019,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,102.367867573469,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,107.448572622857,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,109.236404477287,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,110.305503855418,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,110.563886222612,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,110.072243595512,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,110.264763629496,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,-1.01712038345082,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,-1.33299117619154,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-3.85567338807715,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-13.0744318631269,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-8.71561969850005,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,-4.16226190434318,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,-2.57540749165234,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,-1.63770272395406,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-09","Sep-2020","PC","Percentage","0","Units",,,-1.39407228130536,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-10","Oct-2020","PC","Percentage","0","Units",,,-1.73783393697033,,
"CZE","Czech Republic","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-11","Nov-2020","PC","Percentage","0","Units",,,-1.3824954286168,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,109.543541671135,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,109.508000235123,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,107.370488660785,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,105.320719334733,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,107.434972820723,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,109.489325569792,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,110.054781353828,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,110.201241934302,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.561042863547536,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.427174658799957,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,-1.60357542345379,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-3.50526364338573,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-1.570275117649,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.303070783851771,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,0.795518843294234,,
"DNK","Denmark","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,0.855138688598524,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,107.988485436601,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,108.123883805071,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,107.678840360006,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,105.31501796811,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,106.417695388615,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,107.72258835435,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,108.669162038855,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,108.873564539049,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-01","Jan-2020","PC","Percentage","0","Units",,,0.604107798995028,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-02","Feb-2020","PC","Percentage","0","Units",,,0.80833254784147,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-03","Mar-2020","PC","Percentage","0","Units",,,0.445495648002494,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-04","Apr-2020","PC","Percentage","0","Units",,,-1.73463984072347,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-05","May-2020","PC","Percentage","0","Units",,,-0.713419351007195,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-06","Jun-2020","PC","Percentage","0","Units",,,0.479427694868334,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-07","Jul-2020","PC","Percentage","0","Units",,,1.32625876378615,,
"FIN","Finland","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","GYSA","Growth rate same period previous year, s.a.","M","Monthly","2020-08","Aug-2020","PC","Percentage","0","Units",,,1.45057509166873,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,106.847446175049,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,106.883049521638,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,102.296534533249,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,95.0567291689779,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,100.090972405404,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,105.037114023599,,
"FRA","France","LOLITOTR","Leading Indicators OECD > Leading indicators > CLI > Trend restored","STSA","Level, rate or national currency, s.a.","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,105.28165011691,,
